run_id,run_counter,final_cost,SS_Ca_in_SMC0,SS_Ca_SR0,SS_y0,l_1,l_2,l_3,l_4,l_5,l_m1,l_m2,l_m3,l_m4,l_m5,p_agonist,Ca_E,t1_KCL,t2_KCL,alpha0,alpha1,alpha2,V0,V1,k_ryr0,k_ryr1,k_ryr2,k_ryr3,Vm,km,gca,F,R,T,Jer,Ve,Ke,Vp,Kp,gamma,delta_SMC,k_RyR,k_ipr,min_bound_1,max_bound_1,min_bound_2,max_bound_2,min_bound_3,max_bound_3,min_bound_4,max_bound_4,min_bound_5,max_bound_5,min_bound_6,max_bound_6,min_bound_7,max_bound_7,min_bound_8,max_bound_8,min_bound_9,max_bound_9,min_bound_10,max_bound_10,min_bound_11,max_bound_11,min_bound_12,max_bound_12,min_bound_13,max_bound_13,min_bound_14,max_bound_14,min_bound_15,max_bound_15,min_bound_16,max_bound_16,min_bound_17,max_bound_17,min_bound_18,max_bound_18,min_bound_19,max_bound_19,min_bound_20,max_bound_20,min_bound_21,max_bound_21,min_bound_22,max_bound_22,min_bound_23,max_bound_23,min_bound_24,max_bound_24,min_bound_25,max_bound_25,min_bound_26,max_bound_26,min_bound_27,max_bound_27,min_bound_28,max_bound_28,min_bound_29,max_bound_29,min_bound_30,max_bound_30,min_bound_31,max_bound_31,min_bound_32,max_bound_32,min_bound_33,max_bound_33,min_bound_34,max_bound_34,min_bound_35,max_bound_35,min_bound_36,max_bound_36,min_bound_37,max_bound_37,min_bound_38,max_bound_38
20251024_230626,4396,0.0007284647423874,0.300527333359861,16.10747660106539,0.6745429760582596,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4988160180145812,0.2451072269298254,1.0,-60.0,-25.46115411572667,149.9998953384623,434899.9095675378,1669.1013550762148,72.81926907568244,0.119940817308098,1.305947613287758,2.1439875602516394,50.0,-50.0,12.0,0.1050047049125713,9.669574553687127,0.0500001239121287,4.50006631269468,0.5057638795008917,4.5378468154464775,0.0326769014466373,0.8059972702767894,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.025,2.5,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,6.0,150.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0699999999999999,0.12,0.2,5.0,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251024_233601,1228,0.003212756377304,0.3016471097278299,7.575232525084849,0.6753589201811748,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4261332846103138,49.999964132258725,1.0,-60.0,-21.00003627892353,79.96154846397343,330785.7034636463,13275.62133567042,62.00007211664638,0.008358831506945,0.9806798990524356,0.3517722583268463,25.0,-50.0,12.0,0.3024227747032947,22.499959032286306,0.4946995917561891,4.500066312264455,0.5304155838302006,6.5999444486528445,0.0099528402081454,9.999940987476233,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251024_234415,4443,0.0018692028556649,0.3023188104686219,9.88209032577475,0.6758464061726032,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.3979873866697979,49.99997936131479,1.0,-60.0,-35.726932985880055,35.35106730128372,218862.7806184724,7422.730217198516,62.01958832147624,0.008358831506945,1.499862680190622,0.4999636130458711,25.0,-50.0,12.0,0.0201479628382492,11.762120504336457,0.0651697178475137,4.929865665254459,0.555350800475604,6.599965493475005,0.0099617286792782,30.58980732304149,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251025_001824,869,0.0025444029157388,0.3005559376687449,7.025938580039027,0.6745638701199346,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999098669084676,42.77726450185016,1.0,-60.0,-21.6510585135721,79.99414239442014,373074.1890081017,6133.530342591593,62.00921795267428,0.0083588067749239,0.610062423673924,0.499950147349417,25.0,-50.0,12.0,0.4999479511962681,22.499999983766795,0.4999559357409057,4.500066311057509,0.5055005461604948,6.599964468682775,0.0502394780420976,0.9125772836673512,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251025_002519,3805,0.0006984456486803,0.3004674090824573,17.106086853828792,0.6744991955782783,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4982402094768534,49.96853759756247,1.0,-60.0,-33.95742305356584,79.9895947598053,231706.80006955867,18362.487489715248,62.00028549107,0.0083588300151231,1.481154200320283,0.4999933319117063,25.0,-50.0,12.0,0.0912734892529513,8.68782552566197,0.0500312759330252,4.500066312191653,0.5058272615118048,4.518910637267651,0.0365686767551955,0.5237214818847651,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251025_005535,1236,0.0032295065860902,0.3040961090590193,7.570891047752209,0.6771292445534316,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4261332793389975,49.99996399034588,1.0,-60.0,-21.000036253645984,79.92742094821405,369528.56092413765,28657.213934626296,62.00007211664638,0.008358831506945,0.6100747364497829,0.4999502596034059,50.0,-50.0,12.0,0.3056366262316526,22.499959032286306,0.499955452578952,4.500066312264455,0.5347219004470483,6.5999444486528445,0.0099528402081454,9.99995194378224,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251025_010524,4679,0.0018492815507755,0.3023054253138975,10.112782434592098,0.6758367062097539,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4028017626513249,49.99996367849816,1.0,-60.0,-21.00003629454385,29.07519865094215,482412.4996632397,1669.2530421659549,62.021990199237536,0.008358831506945,0.610074736449783,0.4999502596034059,50.0,-50.0,12.0,0.0200373885501991,11.736194111146585,0.0636260873182278,4.901687785547956,0.5526489489206974,6.599966373755937,0.0099598616896133,33.36746176050155,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251025_014234,836,0.0025444024796009,0.3005559168729553,7.025944033163641,0.6745638549305925,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999098759931352,49.999145545174606,1.0,-60.0,-21.00019992068156,79.99878530981559,229653.69996145373,26196.812756894506,62.00986540588765,0.0083588068023594,0.6100690990564752,0.4999429882048728,50.0,-50.0,12.0,0.4999479517610892,22.49999993833901,0.4999559352109785,4.500066311058848,0.5055005086008353,6.599964446474349,0.0502393760191805,0.9125233439108722,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251025_014914,3494,0.0007024861698429,0.3005860322970968,16.676783393269186,0.6745858498919004,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4983321365793376,49.99978862102421,1.0,-60.0,-21.000071305926493,79.93696768885853,369006.9603880381,19116.92477900764,62.00000056024968,0.0083588262207534,0.6100735302028709,0.4999487036970436,50.0,-50.0,12.0,0.095979078086301,8.486719588479442,0.0500001169022894,4.500066312006486,0.5060007157200865,4.499372179187697,0.0359573399319592,0.5708860204853741,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.02,0.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251025_021704,1203,0.0032295099825382,0.3038023533417114,7.58061293479035,0.6769179151571891,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4261332849875491,49.99996387710511,1.0,-60.0,-21.40226866522585,78.98288168991293,106373.13211264962,20272.554665418043,62.00006750345915,0.008358831506945,0.9483709616957452,0.650657981877826,25.0,-50.0,12.0,0.3053810542723532,22.499959032286306,0.4999554525789521,4.500066312264455,0.5342053591122897,6.5999444486528445,0.0099528402081454,9.999940987476233,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251025_022639,7357,0.0015789056521344,0.3025077653758705,10.286780319701869,0.6759832762271473,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4881793557952958,0.5004974025295786,1.0,-60.0,-28.85711188756221,34.499938800734824,196035.56718967616,11890.783723802188,66.64111576054958,0.008358831506945,1.43208659396741,1.0161128446347032,25.0,-50.0,12.0,0.4635941836935985,22.49995599502325,0.052448492887579,6.139320404841584,0.5579890954380148,6.599955080899998,0.0099368997295787,49.495544529049695,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251025_032512,861,0.0025443021276574,0.3005501409572725,7.025732566548823,0.6745596361198205,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999098648299505,18.352885964527783,1.0,-60.0,-22.30200959099628,79.99877544378825,299556.53572713194,26308.22349434832,62.00458709566288,0.0083588067686468,0.6100623375794062,2.4999299904353456,25.0,-50.0,12.0,0.4999460149857215,22.4999999941604,0.4999559345992089,4.500066311057203,0.5054907973490628,6.5999644737639285,0.0502406699680593,0.912393242085259,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251025_033205,3427,0.0007165399340586,0.300563487338248,15.811942896410546,0.6745693843402304,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4983475192130817,19.408327895785416,1.0,-60.0,-32.683288208023775,79.99820669133942,384624.8475824064,6662.418524402659,62.27917069047765,0.0083588674588457,1.2899708228000533,2.4999992130362383,25.0,-50.0,12.0,0.1046438728734223,8.310779906202017,0.050000113761696,4.500066314018944,0.5059583733405703,4.4800606116081685,0.0341252185250457,0.7257988346129323,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251025_035925,1255,0.0032201139236558,0.3017364648590793,7.55371917709693,0.6754238540931744,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4261332880457101,49.99996367849816,1.0,-60.0,-21.00003629454385,79.39017039112454,299754.7254375524,19179.42663315662,62.0000665171026,0.008358831506945,0.3999815678493288,2.499939398530376,50.0,-50.0,12.0,0.3030878457027459,22.499959032286306,0.4999459588374317,4.500066312264455,0.5305727045062409,6.5999444486528445,0.0099528402081454,9.999940987476233,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251025_040925,3323,0.0018649637407134,0.3023575578553599,10.00582513115258,0.6758744823824312,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.3978785170223213,49.99996367940577,1.0,-60.0,-21.00003629454385,33.57344180465555,441686.4328388284,1669.1467446672996,62.009733514651415,0.008358831506945,0.980604420913074,1.583327554370588,50.0,-50.0,12.0,0.0200347964943446,11.711287570924178,0.0640151457132316,4.889814837073796,0.5542320085309487,6.599965330783508,0.0099613716329026,30.32929879020657,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251025_043553,839,0.002544402476514,0.30055591680999,7.025937962090433,0.6745638548846022,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999098768547732,49.99914563134836,1.0,-60.0,-21.000199903446862,79.99878543237378,229653.70062054897,26196.81275251099,62.0098649309743,0.0083588068049615,0.9355001004263546,1.9334464840411791,50.0,-50.0,12.0,0.4999479511335106,22.499999934030395,0.4999559351607174,4.500066311058975,0.5055005082498989,6.599964444367984,0.0502393767666991,0.912561557494214,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251025_044233,3864,0.0007060535634736,0.3006060792724531,16.559860346626085,0.674600489659514,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4983329012878156,49.99515411053952,1.0,-60.0,-23.76409402608947,79.99786999089939,412631.1594644718,5282.614295220141,62.001041758153214,0.0083591443158429,0.6096912797425172,2.4993845213289627,50.0,-50.0,12.0,0.0996321732046858,8.723333427030592,0.05000011732486,4.500066303688483,0.5060342438410135,4.513419771990297,0.0354474272307514,0.6067626276600675,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.06,1.5,0.1,2.5,50.0,50.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
20251025_051318,1245,0.0032431328016803,0.3058087188959049,7.594345278353519,0.6783558216107138,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.426133287083719,49.80743391312651,1.0,-60.0,-21.00042090643697,79.79225423726179,339310.6183684088,32269.061180308065,62.00007211664638,0.008358831506945,0.6254844335758512,0.4999502612818747,25.0,-50.0,12.0,0.3068731047146218,22.499959032286306,0.4999554525789519,4.500066312264455,0.537733346955993,6.5999444486528445,0.0099528402081454,9.99993881981482,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.1,10.0,5.55,5.55
20251025_052313,3257,0.0018661953909742,0.3023522126250075,9.966943408759349,0.6758706095379345,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.398008839753567,20.177320120099807,1.0,-60.0,-23.757359402867085,34.090660400911105,482420.9105010508,1669.3156133643467,62.01141537755769,0.008358831506945,0.8934756521727174,0.4999504160870813,25.0,-50.0,12.0,0.020039982999157,11.719081182197726,0.0643955146799738,4.8915895413482415,0.5542275472667585,6.599965454141653,0.0099614896389857,30.41013261714753,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.0001,0.01,0.5,50.0,5.55,5.55
20251025_054908,853,0.002544402773788,0.3005559310405312,7.025931404026663,0.6745638652786564,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4999098651379475,38.3138520429756,1.0,-60.0,-22.720357235085952,79.9987491417121,300699.95929984265,1692.8699454499356,62.01004521647359,0.008358806769577,1.355827273090351,0.1274790351640501,25.0,-50.0,12.0,0.4999479521569605,22.499999992620264,0.4999559358441837,4.500066311057248,0.5055005355161082,6.599964473010998,0.0502394480128288,0.9126170187025456,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.1,10.0,5.55,5.55
20251025_055556,4353,0.0007558998214972,0.2918412945129612,15.44691331918624,0.6680716731194977,2000.0,1.0,2000.0,1.0,100.0,260.0,1.05,1886.0,0.145,8.2,0.0,1600.0,2.0,1802.0,0.4987582264336755,49.70788264435533,1.0,-60.0,-32.613427423617914,49.30333685123658,233727.9570832083,4622.865372759756,64.01044432190834,0.0083588327336213,1.3025668312238106,0.4872413637156028,25.0,-50.0,12.0,0.1054342255005637,8.397644312528564,0.0500000000486952,4.500066312324679,0.4911619591252159,4.494023742047823,0.0373252643930117,1.4625437252751048,5.55,2000.0,2000.0,1.0,1.0,2000.0,2000.0,1.0,1.0,100.0,100.0,260.0,260.0,1.05,1.05,1886.0,1886.0,0.145,0.145,8.2,8.2,0.0,0.0,1600.0,1600.0,2.0,2.0,1802.0,1802.0,0.005,0.5,0.5,50.0,1.0,1.0,-60.0,-60.0,-39.900000000000006,-21.0,3.2,80.0,19297.0,482425.0,1669.0,41725.0,62.0,1550.0,0.0049,0.0084,0.2,5.0,0.02,0.5,25.0,25.0,-50.0,-50.0,12.0,12.0,0.02,0.5,2.25,22.5,0.05,0.5,4.5,22.5,0.4,2.0,4.4,6.6,0.005,0.5,0.5,50.0,5.55,5.55
